# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN CsIShield
RP 43098       0.00   3.78369e-07
RP 43099       0.00   4.60040e-06
RP 43100       0.00   7.64240e-01
RP 43101     207.53   1.17858e-01
RP 43101       0.00   1.01899e+00
RP 43102       0.00   5.09493e-01
RP 43107       0.00   1.27373e-01
RP 44092       0.00   1.65585e+00
RP 44093       0.00   2.42009e+00
RP 44094       0.00   1.26043e+01
RP 44095       0.00   1.27373e+01
RP 44097       0.00   2.36354e+01
RP 44103       0.00   7.63032e-01
RP 44105       0.00   1.27373e-01
RP 44107       0.00   1.27373e-01
RP 45094       0.00   1.27458e-01
RP 45095       0.00   2.42009e+00
RP 45096      51.98   1.52849e+00
RP 45096       0.00   4.96757e+00
RP 45097     258.76   5.75332e-02
RP 45097       0.00   1.18461e+01
RP 45098       0.00   1.65585e+01
RP 45099       0.00   2.19082e+01
RP 45100       0.00   2.58567e+01
RP 45101     157.32   1.96848e+01
RP 45101       0.00   4.90323e+00
RP 45102       0.00   3.68245e+00
RP 45103      39.75   3.05306e+01
RP 45104       0.00   8.91613e-01
RP 45105     129.78   3.64795e-02
RP 45105       0.00   1.65585e+00
RP 45106       0.00   7.64240e-01
RP 45107     268.36   2.20327e-03
RP 45107       0.00   5.09493e-01
RP 45108       0.00   1.27373e-01
RP 46094       0.00   1.27458e-01
RP 46096       0.00   1.52848e+00
RP 46097       0.00   2.67484e+00
RP 46098       0.00   7.89714e+00
RP 46099       0.00   1.23552e+01
RP 46100       0.00   1.75775e+01
RP 46101       0.00   2.01370e+01
RP 46103       0.00   3.16539e+01
RP 46105     489.14   2.23736e-01
RP 46107       0.00   4.88734e-07
RP 46109       0.00   8.91613e-01
RP 46112       0.00   1.27373e-01
RP 46116       0.00   1.27373e-01
RP 47098       0.00   1.27373e-01
RP 47099       0.00   1.78323e+00
